	jamAng-chr01L-d	jamAng-chr01R-d	jamAng-chr02L-d	jamAng-chr02R-d	jamAng-chr03L-d	jamAng-chr03R-d	jamAng-chr04L-d	jamAng-chr04R-d	jamAng-chr05L-d	jamAng-chr05R-d	jamAng-chr06L-d	jamAng-chr06R-d	jamAng-chr07L-d	jamAng-chr07R-d	jamAng-chr08L-d	jamAng-chr08R-d	jamAng-chr09L-d	jamAng-chr09R-d	jamAng-chr10L-d	jamAng-chr10R-d	jamAng-chr11L-d	jamAng-chr11R-d	jamAng-chr12L-d	jamAng-chr12R-d	jamAng-chr13L-d	jamAng-chr13R-d	jamAng-chr14L-d	jamAng-chr14R-d	jamAng-chr15L-d	jamAng-chr15R-d	jamAng-chr16L-d	jamAng-chr16R-d	jamAng-chr17L-d	jamAng-chr17R-d	jamAng-chr18L-d	jamAng-chr18R-d	jamAng-chr19L-d	jamAng-chr19R-d	jamAng-chr20L-d	jamAng-chr20R-d	jamAng-chr02R-p	jamAng-chr04R-p	jamAng-chr08R-p	jamAng-chr10R-p	jamAng-chr13R-p	jamAng-chr18R-p	jamPal-chr01R-d	jamPal-chr01L-d	jamPal-chr02R-d	jamPal-chr02L-d	jamPal-chr03R-d	jamPal-chr03L-d	jamPal-chr04R-d	jamPal-chr04L-d	jamPal-chr05R-d	jamPal-chr05L-d	jamPal-chr06R-d	jamPal-chr06L-d	jamPal-chr07R-d	jamPal-chr07L-d	jamPal-chr08R-d	jamPal-chr08L-d	jamPal-chr09R-d	jamPal-chr09L-d	jamPal-chr10R-d	jamPal-chr10L-d	jamPal-chr11R-d	jamPal-chr11L-d	jamPal-chr12R-d	jamPal-chr12L-d	jamPal-chr13R-d	jamPal-chr13L-d	jamPal-chr14R-d	jamPal-chr14L-d	jamPal-chr15R-d	jamPal-chr15L-d	jamPal-chr16R-d	jamPal-chr16L-d	jamPal-chr02L-p1	jamPal-chr02L-p2	jamPal-chr03R-p	jamPal-chr04R-p	jamPal-chr05R-p	jamPal-chr06R-p	jamPal-chr07R-p	jamPal-chr09L-p	jamPal-chr10L-p	jamPal-chr10R-p	jamPal-chr12R-p	jamPal-chr13R-p	jamPal-chr14R-p1	jamPal-chr14R-p2	jamPal-chr14R-p3	jamPal-chr14R-p4	jamPal-chr15L-p	jamPhy-chr1L-d	jamPhy-chr1R-d	jamPhy-chr2L-d	jamPhy-chr2R-d	jamPhy-chr3L-d	jamPhy-chr3R-d	jamPhy-chr2R-p	jamPhy-chr3L-p	symKan-chr1R-d	symKan-chr1L-d	symKan-chr2R-d	symKan-chr2L-d	symKan-chr3R-d	symKan-chr3L-d	symKan-chr4R-d	symKan-chr4L-d	symKan-chr5R-d	symKan-chr5L-d	symKan-chr6L-d	symKan-chr6R-d	symKan-chr1L-p	symKan-chr2L-p	symKan-chr2R-p1	symKan-chr2R-p2
jamAng-chr08R-p	0.9722222222222222	0.9589041095890412	0.9365079365079365	0.0	0.9178082191780822	0.9305555555555556	0.8472222222222222	0.9603174603174603	0.7945205479452055	0.9830508474576272	0.9452054794520548	0.821917808219178	0.9206349206349207	0.9452054794520548	0.8709677419354839	0.0	0.99	0.9444444444444444	0.8888888888888888	0.9126984126984127	0.9682539682539683	0.904109589041096	0.9523809523809523	0.891566265060241	0.9178082191780822	0.0	0.873015873015873	0.9583333333333334	0.9726027397260274	0.9027777777777778	0.9027777777777778	0.8813559322033898	0.9126984126984127	0.875	0.9759036144578314	0.9603174603174603	0.9594594594594594	0.8809523809523809	0.8888888888888888	0.8888888888888888	0.8125	0.863013698630137	0.0	0.9206349206349207	0.5833333333333333	0.9365079365079365	1.0	0.96875	1.0	0.97	0.97	0.9024390243902439	1.0	0.96875	0.97	0.9272727272727272	0.97	0.9523809523809523	0.97	0.96875	0.96875	0.9838709677419355	0.9880952380952381	0.97	0.97	0.96875	0.9397590361445783	0.9523809523809523	0.9696969696969697	0.9466666666666667	0.96875	1.0	0.97	0.9024390243902439	1.0	0.97	0.9024390243902439	0.9565217391304348	0.9285714285714286	0.9473684210526316	0.9655172413793104	0.9833333333333333	0.9464285714285714	0.9649122807017544	0.8837209302325582	0.9655172413793104	0.9649122807017544	0.9642857142857143	0.9655172413793104	0.9285714285714286	0.9642857142857143	0.96875	0.9655172413793104	0.9191919191919192	0.9801980198019802	0.9834710743801653	0.9920634920634921	0.9207920792079208	0.9841269841269842	0.9841269841269842	0.9405940594059405	0.9702970297029703	0.9135802469135803	0.9857142857142858	0.967741935483871	0.967741935483871	1.0	0.967741935483871	0.9857142857142858	0.9344262295081968	0.967741935483871	0.9857142857142858	0.9590163934426229	0.9818181818181818	0.9818181818181818	0.9710144927536232	1.0	0.9710144927536232	0.967741935483871
jamAng-chr10R-p	0.9583333333333334	0.9726027397260274	0.9096774193548387	0.9423076923076923	0.9863013698630136	0.9027777777777778	0.9722222222222222	0.9548387096774194	0.8767123287671232	0.9322033898305084	0.9726027397260274	0.8493150684931507	0.8888888888888888	0.9589041095890412	0.967741935483871	0.9423076923076923	0.98	0.9483870967741935	0.875	0.8540145985401459	0.9605263157894737	0.9863013698630136	0.9934640522875817	0.9879518072289156	1.0	0.9423076923076923	0.9523809523809523	0.9444444444444444	0.9178082191780822	0.9722222222222222	0.9027777777777778	0.8813559322033898	0.9668874172185431	0.9166666666666666	0.9156626506024097	0.9548387096774194	0.972972972972973	0.8709677419354839	0.9615384615384616	0.9615384615384616	0.9375	0.9589041095890412	0.9206349206349207	0.0	0.9722222222222222	0.9523809523809523	0.9753086419753086	0.9895833333333334	0.9523809523809523	0.99	0.99	0.9024390243902439	0.9753086419753086	0.9895833333333334	0.99	0.9454545454545454	0.99	0.9761904761904762	0.99	0.9895833333333334	0.9895833333333334	1.0	1.0	0.99	0.99	0.9895833333333334	0.963855421686747	0.9761904761904762	0.98989898989899	0.9466666666666667	0.9895833333333334	1.0	0.99	0.9024390243902439	0.9876543209876543	0.99	0.9024390243902439	0.9782608695652174	0.9821428571428571	0.9824561403508771	0.9827586206896551	1.0	0.9821428571428571	0.9649122807017544	1.0	0.9827586206896551	0.9649122807017544	0.9821428571428571	0.9827586206896551	0.9821428571428571	0.9821428571428571	0.9895833333333334	0.9827586206896551	0.98989898989899	0.9801980198019802	0.9834710743801653	0.9848484848484849	1.0	0.9923076923076923	0.9923076923076923	0.9702970297029703	0.9801980198019802	0.9506172839506173	0.9428571428571428	0.9838709677419355	0.9838709677419355	0.972972972972973	0.9838709677419355	0.9428571428571428	0.8852459016393442	0.9838709677419355	0.9428571428571428	0.9672131147540983	1.0	1.0	0.9855072463768116	0.972972972972973	1.0	1.0
jamAng-chr13R-p	0.9861111111111112	0.9444444444444444	0.9583333333333334	0.5576923076923077	0.9583333333333334	0.9861111111111112	0.9027777777777778	0.9305555555555556	0.9027777777777778	0.9661016949152542	0.9305555555555556	0.9722222222222222	0.9523809523809523	0.9444444444444444	0.935483870967742	0.5576923076923077	0.9861111111111112	0.8472222222222222	0.9444444444444444	0.9444444444444444	0.9861111111111112	0.9444444444444444	0.9305555555555556	0.9305555555555556	0.9444444444444444	0.5576923076923077	0.9682539682539683	0.9583333333333334	0.9722222222222222	0.9305555555555556	0.9444444444444444	0.9152542372881356	0.9722222222222222	0.8611111111111112	1.0	0.9305555555555556	1.0	0.9305555555555556	0.8888888888888888	0.8888888888888888	0.9166666666666666	0.9583333333333334	0.5833333333333333	0.9722222222222222	0.0	0.9682539682539683	1.0	0.9722222222222222	1.0	0.9722222222222222	0.9722222222222222	0.9512195121951219	1.0	0.9722222222222222	0.9722222222222222	0.9454545454545454	0.9722222222222222	0.9761904761904762	0.9722222222222222	0.9722222222222222	0.9722222222222222	0.9838709677419355	0.9861111111111112	0.9722222222222222	0.9722222222222222	0.9722222222222222	1.0	0.9761904761904762	0.9722222222222222	1.0	0.9722222222222222	1.0	0.9722222222222222	0.9512195121951219	1.0	0.9722222222222222	0.9512195121951219	1.0	0.9642857142857143	0.9649122807017544	0.9655172413793104	1.0	0.9642857142857143	0.9649122807017544	0.9069767441860466	0.9655172413793104	0.9649122807017544	0.9642857142857143	0.9655172413793104	0.9642857142857143	0.9642857142857143	0.9722222222222222	0.9655172413793104	0.9444444444444444	0.9722222222222222	1.0	0.9861111111111112	1.0	0.9583333333333334	0.9583333333333334	1.0	1.0	0.8472222222222222	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.967741935483871	1.0	0.9166666666666666	1.0	1.0	0.9710144927536232	1.0	0.9710144927536232	0.967741935483871
jamAng-chr18R-p	0.9523809523809523	0.9841269841269842	0.9365079365079365	0.9423076923076923	0.8253968253968254	0.7301587301587302	0.9206349206349207	0.6349206349206349	0.9365079365079365	1.0	0.9365079365079365	0.9365079365079365	0.9523809523809523	0.9682539682539683	0.9193548387096774	0.9423076923076923	0.9365079365079365	0.9365079365079365	0.9523809523809523	0.9206349206349207	0.8412698412698413	0.9365079365079365	0.9047619047619048	0.9523809523809523	0.9841269841269842	0.9423076923076923	0.9365079365079365	0.9682539682539683	0.9206349206349207	0.9523809523809523	1.0	0.9661016949152542	0.9365079365079365	0.9841269841269842	0.9206349206349207	0.6349206349206349	0.9523809523809523	0.9523809523809523	0.9841269841269842	0.9841269841269842	1.0	0.9365079365079365	0.9365079365079365	0.9523809523809523	0.9682539682539683	0.0	0.9841269841269842	1.0	0.9841269841269842	1.0	1.0	1.0	0.9841269841269842	1.0	1.0	0.9818181818181818	1.0	1.0	1.0	1.0	1.0	1.0	0.9365079365079365	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9333333333333333	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9682539682539683	1.0	1.0	0.9841269841269842	0.9365079365079365	1.0	0.9682539682539683	1.0	1.0	1.0	1.0	0.9682539682539683	0.9344262295081968	0.9838709677419355	0.9682539682539683	0.9682539682539683	0.9818181818181818	0.9818181818181818	0.9841269841269842	0.9841269841269842	0.9841269841269842	0.9838709677419355
jamPal-chr01R-d	1.0	1.0	0.9259259259259259	1.0	1.0	1.0	1.0	0.962962962962963	1.0	1.0	1.0	0.9726027397260274	1.0	1.0	1.0	1.0	1.0	1.0	0.9722222222222222	0.962962962962963	0.962962962962963	1.0	0.9876543209876543	1.0	1.0	1.0	1.0	1.0	1.0	0.9861111111111112	1.0	0.9830508474576272	0.9753086419753086	0.9583333333333334	1.0	0.962962962962963	0.9864864864864865	0.9876543209876543	1.0	1.0	1.0	1.0	1.0	0.9753086419753086	1.0	0.9841269841269842	0.0	0.962962962962963	0.7936507936507937	0.962962962962963	0.962962962962963	1.0	0.0	0.962962962962963	0.962962962962963	1.0	0.962962962962963	0.9523809523809523	0.962962962962963	0.962962962962963	0.962962962962963	0.8870967741935484	0.9876543209876543	0.962962962962963	0.962962962962963	0.962962962962963	0.9753086419753086	0.9523809523809523	0.962962962962963	0.8533333333333333	0.962962962962963	0.7407407407407407	0.962962962962963	1.0	0.8518518518518519	0.962962962962963	1.0	0.9782608695652174	1.0	0.9824561403508771	0.9827586206896551	0.8666666666666667	0.9821428571428571	1.0	1.0	0.9827586206896551	1.0	0.9821428571428571	0.9827586206896551	1.0	0.9821428571428571	0.962962962962963	0.9827586206896551	0.9876543209876543	1.0	1.0	1.0	0.9876543209876543	1.0	1.0	0.9876543209876543	0.9876543209876543	1.0	0.9428571428571428	1.0	1.0	1.0	1.0	0.9428571428571428	0.9672131147540983	1.0	0.9428571428571428	0.9753086419753086	1.0	1.0	0.9710144927536232	0.9876543209876543	1.0	1.0
jamPal-chr01L-d	0.9722222222222222	0.9863013698630136	1.0	0.9615384615384616	1.0	1.0	1.0	0.9791666666666666	0.9863013698630136	0.9830508474576272	1.0	1.0	0.9682539682539683	1.0	0.9838709677419355	0.9615384615384616	0.9583333333333334	0.9895833333333334	0.9861111111111112	0.9791666666666666	0.9583333333333334	0.9315068493150684	1.0	1.0	1.0	0.9615384615384616	0.9841269841269842	1.0	1.0	0.9583333333333334	0.9444444444444444	1.0	0.96875	0.9861111111111112	0.963855421686747	0.9791666666666666	0.9864864864864865	0.9791666666666666	0.9895833333333334	0.9895833333333334	0.95	1.0	0.96875	0.9895833333333334	0.9722222222222222	1.0	0.962962962962963	0.0	0.873015873015873	0.10416666666666663	0.10416666666666663	0.7804878048780488	0.962962962962963	0.09375	0.10416666666666663	0.9454545454545454	0.10416666666666663	0.9047619047619048	0.10416666666666663	0.6041666666666667	0.09375	0.9838709677419355	0.9761904761904762	0.10416666666666663	0.10416666666666663	0.15625	0.9879518072289156	0.9047619047619048	0.13541666666666663	0.9466666666666667	0.09375	0.9506172839506173	0.10416666666666663	0.7804878048780488	0.962962962962963	0.10416666666666663	0.7804878048780488	0.6739130434782609	0.6785714285714286	0.7017543859649122	0.7241379310344828	0.9666666666666667	0.6785714285714286	0.7017543859649122	0.627906976744186	0.7241379310344828	0.7017543859649122	0.7142857142857143	0.7241379310344828	0.6785714285714286	0.7142857142857143	0.5208333333333333	0.7241379310344828	0.8020833333333334	0.59375	1.0	0.9895833333333334	1.0	0.9895833333333334	0.9895833333333334	1.0	0.9895833333333334	0.9506172839506173	0.9142857142857143	0.9516129032258065	0.9516129032258065	1.0	0.9516129032258065	0.9142857142857143	0.9508196721311475	0.9516129032258065	0.9142857142857143	0.90625	0.9454545454545454	0.9454545454545454	0.9565217391304348	1.0	0.9565217391304348	0.9516129032258065
jamPal-chr02R-d	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9661016949152542	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9841269841269842	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9841269841269842	0.9365079365079365	0.9841269841269842	1.0	0.9841269841269842	0.9682539682539683	0.9841269841269842	0.9841269841269842	1.0	1.0	1.0	0.9523809523809523	1.0	0.9841269841269842	0.7936507936507937	0.873015873015873	0.0	0.8888888888888888	0.8888888888888888	1.0	0.7936507936507937	0.873015873015873	0.8888888888888888	0.9818181818181818	0.8888888888888888	0.9523809523809523	0.8888888888888888	0.9206349206349207	0.873015873015873	0.8870967741935484	0.9682539682539683	0.8888888888888888	0.8888888888888888	0.873015873015873	0.9523809523809523	0.9523809523809523	0.8888888888888888	0.5555555555555556	0.873015873015873	0.8253968253968254	0.8888888888888888	1.0	0.8571428571428572	0.8888888888888888	1.0	0.9782608695652174	1.0	1.0	1.0	0.9833333333333333	1.0	1.0	0.9767441860465116	1.0	1.0	1.0	1.0	1.0	0.9821428571428571	0.9206349206349207	1.0	0.9682539682539683	0.9365079365079365	0.9841269841269842	1.0	0.9841269841269842	1.0	1.0	1.0	1.0	1.0	0.9047619047619048	1.0	1.0	1.0	1.0	0.9047619047619048	0.9180327868852459	1.0	0.9047619047619048	1.0	1.0	1.0	1.0	1.0	0.9841269841269842	0.9838709677419355
jamPal-chr02L-d	0.9722222222222222	0.9863013698630136	1.0	0.9615384615384616	1.0	1.0	1.0	0.98	0.9863013698630136	0.9830508474576272	1.0	1.0	0.9682539682539683	0.9726027397260274	0.9838709677419355	0.9615384615384616	0.96	0.99	0.9861111111111112	0.98	0.96	0.9315068493150684	1.0	1.0	1.0	0.9615384615384616	0.9841269841269842	1.0	1.0	0.9583333333333334	0.9722222222222222	1.0	0.97	0.9861111111111112	0.9397590361445783	0.98	1.0	0.98	0.99	0.99	0.95	1.0	0.97	0.99	0.9722222222222222	1.0	0.962962962962963	0.10416666666666663	0.8888888888888888	0.0	0.0	0.7804878048780488	0.962962962962963	0.01041666666666663	0.0	0.9454545454545454	0.0	0.9047619047619048	0.0	0.6458333333333333	0.01041666666666663	0.9838709677419355	0.9761904761904762	0.0	0.0	0.08333333333333337	0.9879518072289156	0.9047619047619048	0.030303030303030276	0.9466666666666667	0.01041666666666663	0.9506172839506173	0.0	0.7804878048780488	0.9506172839506173	0.0	0.7804878048780488	0.6956521739130435	0.6607142857142857	0.7017543859649122	0.7241379310344828	0.95	0.6785714285714286	0.6666666666666667	0.627906976744186	0.7241379310344828	0.6666666666666667	0.6607142857142857	0.7241379310344828	0.6607142857142857	0.7142857142857143	0.59375	0.7241379310344828	0.8080808080808081	0.54	1.0	0.99	0.99	0.99	0.99	1.0	0.99	0.9506172839506173	0.9	0.935483870967742	0.935483870967742	1.0	0.935483870967742	0.9	0.9508196721311475	0.935483870967742	0.9	0.91	0.9454545454545454	0.9454545454545454	0.9420289855072463	1.0	0.9565217391304348	0.9516129032258065
jamPal-chr03R-d	0.9722222222222222	0.9863013698630136	1.0	0.9615384615384616	1.0	1.0	1.0	0.98	0.9863013698630136	0.9830508474576272	1.0	1.0	0.9682539682539683	0.9726027397260274	0.9838709677419355	0.9615384615384616	0.96	0.99	0.9861111111111112	0.98	0.96	0.9315068493150684	1.0	1.0	1.0	0.9615384615384616	0.9841269841269842	1.0	1.0	0.9583333333333334	0.9722222222222222	1.0	0.97	0.9861111111111112	0.9397590361445783	0.98	1.0	0.98	0.99	0.99	0.95	1.0	0.97	0.99	0.9722222222222222	1.0	0.962962962962963	0.10416666666666663	0.8888888888888888	0.0	0.0	0.7804878048780488	0.962962962962963	0.01041666666666663	0.0	0.9454545454545454	0.0	0.9047619047619048	0.0	0.6458333333333333	0.01041666666666663	0.9838709677419355	0.9761904761904762	0.0	0.0	0.08333333333333337	0.9879518072289156	0.9047619047619048	0.030303030303030276	0.9466666666666667	0.01041666666666663	0.9506172839506173	0.0	0.7804878048780488	0.9506172839506173	0.0	0.7804878048780488	0.6956521739130435	0.6607142857142857	0.7017543859649122	0.7241379310344828	0.95	0.6785714285714286	0.6666666666666667	0.627906976744186	0.7241379310344828	0.6666666666666667	0.6607142857142857	0.7241379310344828	0.6607142857142857	0.7142857142857143	0.59375	0.7241379310344828	0.8080808080808081	0.54	1.0	0.99	0.99	0.99	0.99	1.0	0.99	0.9506172839506173	0.9	0.935483870967742	0.935483870967742	1.0	0.935483870967742	0.9	0.9508196721311475	0.935483870967742	0.9	0.91	0.9454545454545454	0.9454545454545454	0.9420289855072463	1.0	0.9565217391304348	0.9516129032258065
jamPal-chr03L-d	1.0	1.0	0.926829268292683	0.9512195121951219	1.0	0.975609756097561	0.9512195121951219	1.0	1.0	1.0	0.975609756097561	0.9512195121951219	0.975609756097561	1.0	0.975609756097561	0.9512195121951219	1.0	0.926829268292683	0.9512195121951219	1.0	0.9512195121951219	1.0	1.0	0.975609756097561	1.0	0.9512195121951219	1.0	1.0	0.9512195121951219	0.7804878048780488	0.975609756097561	1.0	0.9512195121951219	1.0	1.0	1.0	1.0	0.975609756097561	1.0	1.0	0.9512195121951219	0.9024390243902439	0.9024390243902439	0.9024390243902439	0.9512195121951219	1.0	1.0	0.7804878048780488	1.0	0.7804878048780488	0.7804878048780488	0.0	1.0	0.7804878048780488	0.7804878048780488	1.0	0.7804878048780488	0.975609756097561	0.7804878048780488	0.926829268292683	0.7804878048780488	0.975609756097561	1.0	0.7804878048780488	0.7804878048780488	0.7804878048780488	0.8536585365853658	0.975609756097561	0.7804878048780488	1.0	0.7804878048780488	0.975609756097561	0.7804878048780488	0.0	0.975609756097561	0.7804878048780488	0.0	0.8780487804878049	0.9512195121951219	0.926829268292683	0.9512195121951219	0.975609756097561	0.926829268292683	0.9512195121951219	0.975609756097561	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.9512195121951219	0.926829268292683	0.9512195121951219	0.9512195121951219	0.926829268292683	0.975609756097561	1.0	0.9512195121951219	0.8292682926829268	0.8292682926829268	0.9024390243902439	0.8780487804878049	0.975609756097561	0.7073170731707317	1.0	1.0	0.975609756097561	1.0	0.7073170731707317	0.975609756097561	1.0	0.7073170731707317	0.9024390243902439	1.0	1.0	1.0	0.975609756097561	1.0	1.0
jamPal-chr04R-d	1.0	1.0	0.9259259259259259	1.0	1.0	1.0	1.0	0.962962962962963	1.0	1.0	1.0	0.9726027397260274	1.0	1.0	1.0	1.0	1.0	1.0	0.9722222222222222	0.962962962962963	0.962962962962963	1.0	0.9876543209876543	1.0	1.0	1.0	1.0	1.0	1.0	0.9861111111111112	1.0	0.9830508474576272	0.9753086419753086	0.9583333333333334	1.0	0.962962962962963	0.9864864864864865	0.9876543209876543	1.0	1.0	1.0	1.0	1.0	0.9753086419753086	1.0	0.9841269841269842	0.0	0.962962962962963	0.7936507936507937	0.962962962962963	0.962962962962963	1.0	0.0	0.962962962962963	0.962962962962963	1.0	0.962962962962963	0.9523809523809523	0.962962962962963	0.962962962962963	0.962962962962963	0.8870967741935484	0.9876543209876543	0.962962962962963	0.962962962962963	0.962962962962963	0.9753086419753086	0.9523809523809523	0.962962962962963	0.8533333333333333	0.962962962962963	0.7407407407407407	0.962962962962963	1.0	0.8518518518518519	0.962962962962963	1.0	0.9782608695652174	1.0	0.9824561403508771	0.9827586206896551	0.8666666666666667	0.9821428571428571	1.0	1.0	0.9827586206896551	1.0	0.9821428571428571	0.9827586206896551	1.0	0.9821428571428571	0.962962962962963	0.9827586206896551	0.9876543209876543	1.0	1.0	1.0	0.9876543209876543	1.0	1.0	0.9876543209876543	0.9876543209876543	1.0	0.9428571428571428	1.0	1.0	1.0	1.0	0.9428571428571428	0.9672131147540983	1.0	0.9428571428571428	0.9753086419753086	1.0	1.0	0.9710144927536232	0.9876543209876543	1.0	1.0
jamPal-chr04L-d	0.9722222222222222	0.9863013698630136	1.0	0.9615384615384616	1.0	1.0	1.0	0.9791666666666666	0.9863013698630136	0.9830508474576272	1.0	1.0	0.9682539682539683	1.0	0.9838709677419355	0.9615384615384616	0.9583333333333334	0.9895833333333334	0.9861111111111112	0.9791666666666666	0.9583333333333334	0.9315068493150684	1.0	1.0	1.0	0.9615384615384616	0.9841269841269842	1.0	1.0	0.9583333333333334	0.9722222222222222	1.0	0.96875	0.9861111111111112	0.9397590361445783	0.9791666666666666	1.0	0.9791666666666666	0.9895833333333334	0.9895833333333334	0.95	1.0	0.96875	0.9895833333333334	0.9722222222222222	1.0	0.962962962962963	0.09375	0.873015873015873	0.01041666666666663	0.01041666666666663	0.7804878048780488	0.962962962962963	0.0	0.01041666666666663	0.9454545454545454	0.01041666666666663	0.9047619047619048	0.01041666666666663	0.65625	0.0	0.9838709677419355	0.9761904761904762	0.01041666666666663	0.01041666666666663	0.07291666666666663	0.9879518072289156	0.9047619047619048	0.05208333333333337	0.9466666666666667	0.0	0.9506172839506173	0.01041666666666663	0.7804878048780488	0.962962962962963	0.01041666666666663	0.7804878048780488	0.6956521739130435	0.6607142857142857	0.7017543859649122	0.7241379310344828	0.95	0.6785714285714286	0.6666666666666667	0.627906976744186	0.7241379310344828	0.6666666666666667	0.6607142857142857	0.7241379310344828	0.6607142857142857	0.7142857142857143	0.6041666666666667	0.7241379310344828	0.8020833333333334	0.5520833333333333	1.0	0.9895833333333334	0.9895833333333334	0.9895833333333334	0.9895833333333334	1.0	0.9895833333333334	0.9506172839506173	0.9	0.935483870967742	0.935483870967742	1.0	0.935483870967742	0.9	0.9508196721311475	0.935483870967742	0.9	0.90625	0.9454545454545454	0.9454545454545454	0.9420289855072463	1.0	0.9565217391304348	0.9516129032258065
jamPal-chr05R-d	0.9722222222222222	0.9863013698630136	1.0	0.9615384615384616	1.0	1.0	1.0	0.98	0.9863013698630136	0.9830508474576272	1.0	1.0	0.9682539682539683	0.9726027397260274	0.9838709677419355	0.9615384615384616	0.96	0.99	0.9861111111111112	0.98	0.96	0.9315068493150684	1.0	1.0	1.0	0.9615384615384616	0.9841269841269842	1.0	1.0	0.9583333333333334	0.9722222222222222	1.0	0.97	0.9861111111111112	0.9397590361445783	0.98	1.0	0.98	0.99	0.99	0.95	1.0	0.97	0.99	0.9722222222222222	1.0	0.962962962962963	0.10416666666666663	0.8888888888888888	0.0	0.0	0.7804878048780488	0.962962962962963	0.01041666666666663	0.0	0.9454545454545454	0.0	0.9047619047619048	0.0	0.6458333333333333	0.01041666666666663	0.9838709677419355	0.9761904761904762	0.0	0.0	0.08333333333333337	0.9879518072289156	0.9047619047619048	0.030303030303030276	0.9466666666666667	0.01041666666666663	0.9506172839506173	0.0	0.7804878048780488	0.9506172839506173	0.0	0.7804878048780488	0.6956521739130435	0.6607142857142857	0.7017543859649122	0.7241379310344828	0.95	0.6785714285714286	0.6666666666666667	0.627906976744186	0.7241379310344828	0.6666666666666667	0.6607142857142857	0.7241379310344828	0.6607142857142857	0.7142857142857143	0.59375	0.7241379310344828	0.8080808080808081	0.54	1.0	0.99	0.99	0.99	0.99	1.0	0.99	0.9506172839506173	0.9	0.935483870967742	0.935483870967742	1.0	0.935483870967742	0.9	0.9508196721311475	0.935483870967742	0.9	0.91	0.9454545454545454	0.9454545454545454	0.9420289855072463	1.0	0.9565217391304348	0.9516129032258065
jamPal-chr05L-d	1.0	1.0	1.0	0.9423076923076923	1.0	0.9818181818181818	1.0	0.9818181818181818	1.0	0.9818181818181818	0.9636363636363636	0.9636363636363636	1.0	1.0	1.0	0.9423076923076923	1.0	0.9818181818181818	1.0	1.0	0.9818181818181818	0.9636363636363636	1.0	1.0	0.9636363636363636	0.9423076923076923	1.0	0.9636363636363636	0.9818181818181818	0.9818181818181818	0.9454545454545454	1.0	1.0	0.9818181818181818	1.0	0.9818181818181818	0.9454545454545454	1.0	1.0	1.0	0.9636363636363636	0.9818181818181818	0.9272727272727272	0.9454545454545454	0.9454545454545454	0.9818181818181818	1.0	0.9454545454545454	0.9818181818181818	0.9454545454545454	0.9454545454545454	1.0	1.0	0.9454545454545454	0.9454545454545454	0.0	0.9454545454545454	1.0	0.9454545454545454	0.9636363636363636	0.9454545454545454	1.0	1.0	0.9454545454545454	0.9454545454545454	0.9454545454545454	0.9454545454545454	1.0	0.9454545454545454	1.0	0.9454545454545454	1.0	0.9454545454545454	1.0	0.9454545454545454	0.9454545454545454	1.0	0.9782608695652174	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9767441860465116	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9818181818181818	0.9636363636363636	0.9818181818181818	0.9818181818181818	0.9636363636363636	0.9818181818181818	1.0	1.0	0.9636363636363636	0.9636363636363636	1.0	0.9818181818181818	0.9272727272727272	1.0	1.0	1.0	0.9636363636363636	1.0	1.0	0.9818181818181818	1.0	1.0	0.9454545454545454	1.0	1.0	1.0	0.9636363636363636	0.9454545454545454	0.9454545454545454
